,RegionName,State,CountyName,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30
1011,McLean,VA,Fairfax County,2053.436579439529,2072.924979365541,2071.322612256862,2051.860649263232,2056.362199966129,2051.933891170582,2053.9722887394296,2046.0721749424663,2042.3050797652536,2039.264334346604,2050.170641759111,2070.9122549185518,2097.85505373955,2092.24170741952,2100.3367130255874,2119.628876235748,2125.9028251026884,2084.943768200112,2056.063509290943,2046.2615223714893,2070.8121691119377,2095.469910706032,2093.6073520420687,2100.385924649228,2104.89780603912,2118.1783933015595,2137.715974957081,2145.2470649668408,2163.400075021726,2168.498490649947,2146.2103947685086,2128.12247927483,2119.6491944321097,2107.987389104234,2121.5913988999964,2141.9746838800534,2183.064409690081,2195.603784480604,2195.921449923653,2194.351128290798,2202.3006374889264,2204.395129307302,2190.136292509856,2185.308428524724,2179.690114324801,2192.883723486948,2212.156716084264,2251.398660613177,2266.040767056773,2273.9167037869884,2271.4036085784137,2287.335457829513,2287.6946537337217,2290.1065066469737,2289.69536501216,2285.4398118148856,2272.463651963623,2251.955004726581,2263.9404679680124,2283.00914055323,2315.57054401534,2302.770513372656,2279.323426502054,2231.1690087732404,2202.46905263232,2169.70584608204,2162.615357819263,2150.247126096678,2140.986311131424,2144.616966370977,2143.731308193548,2154.9011108846,2177.5324051472576,2217.9232808117235,2257.564339175535,2298.510382533645,2339.89876810672,2384.6907659757403,2426.4418762665787,2443.286621432876,2437.085269659783,2406.972471470334,2389.1853679579995,2412.3611714632084,2426.079780552411,2480.8338477409025,2510.4246258125936,2545.099872614757,2540.296917887816,2531.5159731159733,2572.5051613377263
1014,Owings Mills,MD,Baltimore County,1472.4268985396363,1485.7324672889206,1517.5881175414606,1487.8549532470745,1498.8860282734167,1497.3501306346254,1515.841114801898,1502.3905479404184,1483.3886931708028,1490.9892107622663,1496.4734091409518,1512.0017223025084,1515.6524231951555,1512.49947433925,1514.0218653192892,1495.3017086432135,1493.8821278411883,1498.7277362968186,1502.6301937701146,1510.9441049480206,1508.961512610735,1514.194910351817,1512.5839483193297,1512.3050869848923,1528.4257488922888,1529.3958527403563,1534.0689942001984,1517.27095751066,1526.3543858909336,1533.0116333986227,1520.6359707734282,1508.5172860758437,1495.275101697507,1516.3122578995883,1516.634273915081,1546.8539147238384,1557.8229059151124,1571.2991387442407,1550.1753185429618,1533.8205726938631,1530.8015161901394,1555.4977003811273,1588.3112648109145,1587.9907385117806,1575.1137155965473,1581.708044464934,1594.748404733975,1608.9891961416065,1606.4113350369655,1613.972866198818,1617.4371751242293,1609.9357205382994,1614.759484207074,1602.4481662774754,1631.2460950388977,1632.732656546488,1662.6747588503313,1643.1297662892205,1637.862910359155,1629.3292325793427,1622.3500053427592,1618.135743243149,1590.373336364975,1575.7410482844964,1577.0639686423567,1594.4202560300432,1609.28502937536,1608.6599179870896,1622.8276676211822,1630.1856813958402,1651.7043474971672,1677.4061296655073,1701.0360976045404,1742.0207615409568,1763.266878360516,1804.9090254894013,1832.2942061074475,1879.511280526988,1915.282472246854,1927.9003883480184,1901.238722547888,1882.7912237890284,1891.1607315488784,1886.7564741927165,1898.4823493085944,1905.7311008326828,1934.9368186072493,1951.5787605582068,1953.06776415382,1969.3981937602628,1969.1245420152748
1081,Catonsville,MD,Baltimore County,1303.4261123537765,1279.052195761775,1373.220918544794,1408.1915091490898,1386.0445007358462,1384.1695006089965,1402.1492979413938,1461.1457191545358,1406.396148191611,1376.7503520090524,1417.6975231394183,1431.2003190605485,1444.1620758084705,1399.0235971711102,1393.2682108365505,1400.2411068832912,1417.00452126619,1391.183727750816,1395.060021871502,1383.922870339192,1408.7894430197673,1406.3596362268083,1408.9641693102171,1431.118309303671,1441.2937389140743,1451.3563483860737,1433.7037061770643,1432.237608874476,1439.8155766919365,1437.4943538565258,1446.9293941793255,1426.1046111415124,1448.7903936513676,1460.5581710310528,1478.7482706044766,1458.49340750663,1456.211012028575,1465.1842375338963,1485.7870235763355,1482.210973924521,1461.3704712019623,1467.498941183754,1466.0281480111032,1502.6857398053844,1495.0664431111154,1491.1089425027014,1470.8710744925086,1491.9647858920237,1498.7449296491309,1506.8157367189565,1490.5951499367468,1509.971592372976,1510.577745826796,1538.8964685590522,1512.5565618770402,1529.0843043549364,1499.993353611524,1517.0160842799291,1523.6754472479963,1530.604489584172,1522.4890449576203,1491.8784740813765,1479.5327775457604,1444.5081364289667,1463.1585088101951,1473.1181638300866,1535.9033349055094,1544.4633768455944,1528.7955354584144,1512.593127379863,1491.862032661105,1524.0927543764676,1561.8299033264825,1610.7370159993202,1614.362277641601,1627.967076693744,1646.3372887024746,1684.5089579274957,1697.2706496118758,1722.849464332506,1709.9359523299108,1686.9222571068549,1670.6465358996218,1707.1359476399225,1759.7720258017064,1785.151641941752,1789.241419098182,1763.2414534810987,1747.538496975509,1776.1238095238095,1811.90375432142
1128,North Bethesda,MD,Montgomery County,1904.31273354193,1931.0298673688967,1919.3404062275729,1929.8811618111629,1923.238307807199,1922.763704054654,1862.9439368883288,1862.7689696533848,1881.1121304360688,1926.9139891122209,1938.6734528185293,1940.130849555648,1970.4637140552773,1972.7464916340116,1968.079256195534,1977.5775707004275,2061.9805344495635,2072.8899667762357,2039.6287665957489,1954.8096846504104,1941.2860654466788,1954.011829454671,1953.3858136266977,1957.5978541754807,1956.8558214609004,1960.8707151508431,1979.8867888258007,1998.4078377678493,2005.1870291091184,1996.7968142841728,2009.878559291742,2001.672661364281,1994.1814134305,1967.568856576304,1974.616428893144,1976.6653092692568,1973.8696342155265,1953.2200647720515,1967.0317723819,1983.5870321265463,2005.752567621081,2007.0583767079893,2008.1744207203976,2011.1474858035865,2013.714541379748,2054.472439312408,2066.8543157145878,2065.980276933177,2026.524566181913,2040.764655255836,2055.8904075396163,2072.003295463839,2077.157470326221,2103.0528976799374,2140.2516303793595,2132.421301601231,2116.023678549439,2074.763912751933,2066.949247540444,2064.2336120935583,2070.216439172349,2068.259384877545,2045.760334912369,2027.897997749312,2008.698620300112,2018.793102218606,2020.3361446597,2016.794161043692,2016.801273968149,1999.307179981216,1985.8611735109653,1955.599069801328,1946.168283980906,1967.6111929620488,2006.8286560113008,2059.087487093525,2098.7440904592327,2136.831059086809,2155.659233315939,2171.798665149284,2157.9700290355813,2162.7527558928527,2138.52703888823,2138.280131679452,2140.7332740413804,2182.8753462426325,2223.1403987833355,2255.369854501681,2277.428964341412,2286.0308994197294,2295.088589717149
1146,Fort Washington,MD,Prince Georges County,1228.471396799393,1249.138220304164,,,1214.179560181514,1224.8445225611194,1219.2601790083336,1217.0629330849192,1220.137482251656,1230.8272978481352,1281.6849022381734,1264.6098681094663,1305.3364259633245,1301.1027535784424,1337.6804017594602,1334.8727828110152,1322.4337930092413,1316.6751603405105,1297.416875783448,1277.2950181774092,1267.4124888215238,1279.319060103286,1300.3632664201398,1320.2343479211495,1329.986336488597,1352.3140492324037,1381.8713640335131,1400.8779263946203,1406.405984641248,1371.3338451090062,1325.0816279360806,1300.8196239403906,1294.6264481617784,1324.977549234544,1331.7220511512962,1350.2394043070258,1368.9090043521985,1405.3708672342184,1414.213370073916,1397.8208611492378,1369.98034495685,1374.3927037298338,1372.8826533335362,1371.513561936902,1374.319713424488,1381.2741357199086,1395.166910137532,1423.9095525072662,1461.0818685093814,1462.972733776295,1450.0719828685196,1442.003967957307,1427.4065002868342,1398.411356735042,1389.5927267064349,1413.4136527432984,1401.1083426100658,1398.4784817512295,1403.405008600989,1454.708766041506,1458.2389089295264,1442.9702372888278,1415.1479369048068,1435.6880058099068,1448.2319527171626,1484.4422076981848,,1518.9344737413903,1500.9557375767824,1523.639056888749,1536.2452858866409,1564.158092588489,1552.218890498009,1567.0266709574312,1584.118458069684,1583.8659812234257,1551.7923259648687,1554.4733557915122,1598.7934667726956,1670.8764801746895,1711.5191798110177,1713.936572480583,1692.3993287862183,1671.86063594297,1662.5002223310807,1679.7953099792885,1680.5162346794934,1663.885968947104,1665.8705078915289,1691.9047619047617,1711.3768207850785
1161,Chester,VA,Chesterfield County,1131.380223585604,1104.3809408316613,1082.5323619797584,1058.6827155952228,1070.389919663272,1074.9389284693746,1064.660242670151,,1111.6770996249982,1129.0333644128607,1113.105250724486,1108.505800450718,1121.2076934305207,1117.1932667386372,1131.8752836997696,1131.1933143949989,1136.400021017691,1139.4577108712244,1140.815956378177,1136.6124055592095,1127.789254218737,1134.5531237537691,1138.247482132955,1164.383507931048,1172.6272086382776,1180.1099465730967,1173.7582332993586,1178.1851082172946,1187.5991286357396,1183.976936461862,1183.339976214633,1175.4065615872037,1185.0852693226036,1184.1331544613815,1177.2592629856374,1156.5244610692928,1165.8556716736928,1184.5502154492615,1211.975846569718,1215.0535845628297,1220.5537566185349,1232.0431631114309,1236.0415710244804,1242.0615585550909,1253.4715220448902,1261.9866351695514,1259.3654578336268,1242.7742598922778,1236.064889190685,1244.2327527860557,1249.653382788655,1260.2914857514209,1268.2817276626945,1268.0885040502142,1263.1199361023646,1258.8234972348655,1257.7887850489806,1264.9570028381113,1261.9013301299683,1266.614341619055,1261.872220365903,1257.0073216738883,1257.5003857586937,1308.2401157217828,1340.1280005074304,1348.20050848324,1319.3768361639652,1332.1287457830274,1344.6377025196002,1347.6103819092195,1352.325689303541,1374.3939251369277,1403.1059936256831,1424.5791193141972,1456.8263433704724,1506.1644711092313,1552.5663969489628,1585.0896321390985,1595.9011378937964,1615.2311868451889,1648.394348287835,1651.8109335078618,1625.5889304321408,1615.644970585808,1612.0723134678487,1639.9062950050516,1647.5131983224228,1698.3692024968627,1727.2629077863164,1746.3068124685772,1706.7822745539786
1184,Potomac,MD,Montgomery County,2722.499520295957,2688.072154665575,2705.7197079009866,2695.2786380734883,2758.098969862768,2755.520221859578,2785.440615906351,2722.291697450568,2743.8308818470964,2729.853244511429,2757.414742427277,2760.069915289142,2735.0326618663144,2752.2740135912254,2766.686601996313,2793.955215896303,2836.806803121247,2805.3944783774828,2822.5216372512946,2774.6609285158806,2763.8655843114243,2789.985651605188,2809.6154425041746,2784.417404788628,,2750.017050112172,2820.448371619712,2851.931429407645,2862.1557995127464,2876.1200315499486,2864.8942088575864,2898.5065878994774,2844.207785616887,2854.9951389729,2839.1128468725583,2877.914406322691,2881.7188473425663,2852.161180530303,2851.978388476677,2879.837117569145,2899.020100469088,2873.253390773518,2845.0254687348524,2864.373199711272,2877.313419248569,2830.32487538608,2780.12921447165,2793.5882787794503,2833.7841430436915,2954.427098198344,2994.9316651892627,3028.475596824833,2972.2863058239827,2940.3988324510697,2890.192056908484,2857.4465718115475,2871.857157818995,2864.091488184289,2920.2878805963023,2969.8734834906063,3049.594968829781,3004.6233485449893,2953.443938395437,2977.514927764729,2984.7983389572337,3002.7520612741146,2925.1590290317363,2953.500283478018,2989.935788681758,2941.9654610004072,2922.72554870078,2880.652355441844,2959.201711111126,3035.7264655653366,3109.4894451556847,3204.88897705208,3194.064651255292,3260.9770445933427,3279.876747484128,3391.5918899917265,3357.7909064131027,3360.338949902187,3293.439593441952,3337.3382608749293,3347.789898691218,3396.801581717328,3461.463595304571,3576.216730243372,3649.894150010648,3591.404761904762,3554.732151364888
1201,Elkton,MD,Cecil County,1095.316583406618,1145.4815522421666,1134.6224492119434,1137.6417871001076,1123.2699518974923,1138.468891549693,1139.17979041583,1142.1351818494468,1155.298348588634,1137.666571978424,1136.2673436896198,1122.711514932833,,1187.226903345243,1202.001489911181,1228.4580396047288,1184.105461087695,1182.400007489267,1169.5670362957028,1156.520974228934,1163.8728417726484,1170.2103561514857,,1149.4264911172004,1155.442658602322,1149.449247897417,1181.8372250094255,1176.5640079398188,1179.5557221901545,1192.8230338021365,1187.5273792812422,1195.064290663338,1179.7014027066975,1194.914729420837,1193.098576097826,1200.854627371359,1211.709837291008,1216.596723626884,1222.9288584326655,1197.692106929468,1200.9258833723525,1197.0905744345882,1215.2430948416693,1217.9687591880734,1224.730312850062,1223.2535362264143,1214.9228249239934,1236.748313679849,1236.0750020598475,1236.7499794878383,1218.4763307157336,1217.6002235097117,1231.839168332252,1239.6487721503297,1250.8426492796305,1262.3213764634486,,1272.4550211863411,1267.3300466080825,1246.9385522648058,1262.7878619655648,1249.595054220912,1253.8117228152582,1226.079555923318,1227.3245557794426,1256.4967638088478,1299.8886887484798,1342.1182907082627,1321.1529513435191,1381.294551032328,1349.155370666362,1406.9491400497654,1392.4916036899012,1489.9347907092902,1510.6883159813503,1505.4710483975746,1477.1042748817456,1509.2691753386162,1525.5731987109857,1583.2541252027463,1565.6656723041017,1567.6544492425746,1569.2119692582412,1581.114275441708,1654.5306604332802,1676.853218416726,1725.0500938455766,1731.2037414868346,1712.3685146721818,1732.1666666666667,1684.828752380631
1224,Yorktown,VA,York County,1335.5734949469393,1344.0198407654807,1359.9197823883478,1366.7357121519049,1366.0399455413008,1360.756045507431,1356.533139444888,1358.0453937190175,1329.5141372542068,1340.1731962722506,1342.707834699643,1373.6176192526968,1363.06279313472,1362.4482825475247,1366.5918698363348,1370.5628534591428,1369.316355102663,1375.6228944513866,1384.1153079643666,1363.673924429275,1367.8432992395572,1367.3043431075384,1388.2606065214186,1386.8523643135886,1391.3494707210612,1400.3108831312334,1401.9459160416727,1396.5846389572098,1401.622418867992,1400.859692854381,1391.0414993851823,1431.0347304458571,1442.7759440275695,1457.1210589992002,1407.9697958881225,1419.1447774664507,1436.8695105475067,1449.3040796900489,1437.9590071741493,1429.4764689752997,1438.4582207629662,1442.4385063742704,1446.917898552496,1440.1122811994103,1438.6866609563824,1444.525610909615,1434.162364470361,1435.582769000665,1442.3899301452714,1466.7778141284184,1480.2631447517065,1472.326771402671,1470.936741365305,1495.1688587312522,1497.3012330576637,1509.7903731909355,1484.2380630928385,1497.7674446941207,1498.7266797151867,1507.4688370806998,1497.758778742089,1491.422907888768,1476.0799856366923,1484.6704497021842,1478.3813561893198,1484.707822591788,1488.5358158521174,1515.707710838672,1565.035163545323,1569.487040393316,1559.269772082086,1539.863188735604,1578.2145850527888,1601.3056065917567,1635.687503734712,1642.3153883135906,1675.2681593403486,1720.902589536426,1775.153813916458,1884.378097284444,1850.0827059725368,1802.5567472483108,1686.0340432019707,1714.0307434175966,1747.5579058826374,1790.0886960502478,1808.4279355210413,1840.2777438380624,1882.435988305814,1878.5,1911.8207846707812
1264,Burke,VA,Fairfax County,1967.1976974498807,2005.422099155739,2017.505613452841,2039.1864845766531,2012.6512294768056,2018.0535822090785,1998.537420905723,2005.6711148471604,2018.153118660616,2032.0230752239645,2024.1588517886516,1994.3684307667668,2067.752466026699,2078.612019156558,2112.3477091796626,2051.662470895841,2044.390352212836,2047.311764371705,2066.7449676826272,2090.3891444543538,2074.762686679316,2071.183441260828,2062.144817674024,2067.8074357810674,2067.054145042048,2088.1516015179905,2128.59759370609,2122.688134544851,2121.306096745778,2110.5587536843323,2128.771291051038,2156.743011143831,2144.6598828060864,2129.825762185676,2094.632448476311,2101.870542535913,2111.000356508925,2140.3302095717227,2166.34778260931,2190.8408313895648,2184.8778785255718,2171.34357374904,2159.20482937016,2143.2645895378027,2146.1322430841165,2139.331316389025,2163.0956845988385,2162.081911967429,2192.0824434563483,2194.243417060754,2219.573381411564,2221.411760101892,2226.95168137052,2215.3916944504026,2205.188437446486,2237.533488093484,2270.18203474681,2308.6661428140037,2291.378266084956,2265.219587457779,2237.790803555355,2232.018662113177,2231.080512183879,2241.219389099361,2221.460761570257,2229.554028754803,2201.937063417806,2217.7265504701013,2219.398312769368,,2282.656448730372,2246.8778475951663,2293.6114230103585,2299.066283256312,2389.575637987617,2377.8812254825275,2399.5850267204783,2403.1441980086847,2396.978534996286,2434.751551234515,2445.3224101928804,,2486.338897181801,2505.0285929580286,2537.4450669748485,2541.1296418880133,2566.9091902508003,2574.158839945189,2619.6265576140936,2573.174603174603,2596.8610014732217
